Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Jordan,JOR,37.1052,35.7926,34.48,33.7066,32.9332,32.1598,31.3864,30.613,30.1072,29.6014,29.0956,28.5898,28.084,27.6426,27.2012,26.7598,26.3184
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Kazakhstan,KAZ,34.3114,31.7192,29.127,28.9122,28.6974,28.4826,28.2678,28.053,28.7044,29.3558,30.0072,30.6586,31.31,30.998,30.686,30.374,30.062
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Kenya,KEN,107.1176,105.6588,104.2,102.7784,101.3568,99.9352,98.5136,97.092,94.9042,92.7164,90.5286,88.3408,86.153,83.938,81.723,79.508,77.293
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Kiribati,KIR,36.7252,35.1136,33.502,32.2492,30.9964,29.7436,28.4908,27.238,26.0172,24.7964,23.5756,22.3548,21.134,20.1426,19.1512,18.1598,17.1684
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Korea, Dem. People's Rep.",PRK,1.0744,1.0172,0.96,0.8928,0.8256,0.7584,0.6912,0.624,0.561,0.498,0.435,0.372,0.309,0.3038,0.2986,0.2934,0.2882
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Kuwait,KWT,22.3212,20.9936,19.666,18.4026,17.1392,15.8758,14.6124,13.349,12.5684,11.7878,11.0072,10.2266,9.446,9.1956,8.9452,8.6948,8.4444
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Kyrgyz Republic,KGZ,45.622,39.986,34.35,33.4292,32.5084,31.5876,30.6668,29.746,32.6004,35.4548,38.3092,41.1636,44.018,41.767,39.516,37.265,35.014
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Lao PDR,LAO,82.354,79.81,77.266,76.2206,75.1752,74.1298,73.0844,72.039,71.1644,70.2898,69.4152,68.5406,67.666,67.2148,66.7636,66.3124,65.8612
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Latvia,LVA,19.1344,18.2012,17.268,17.4462,17.6244,17.8026,17.9808,18.159,17.585,17.011,16.437,15.863,15.289,15.4654,15.6418,15.8182,15.9946
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Lebanon,LBN,25.0224,23.0952,21.168,19.944,18.72,17.496,16.272,15.048,15.3332,15.6184,15.9036,16.1888,16.474,16.0792,15.6844,15.2896,14.8948
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Lesotho,LSO,86.9672,87.4536,87.94,87.7282,87.5164,87.3046,87.0928,86.881,87.3072,87.7334,88.1596,88.5858,89.012,89.7548,90.4976,91.2404,91.9832
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Liberia,LBR,148.8488,147.7614,146.674,145.5752,144.4764,143.3776,142.2788,141.18,140.7524,140.3248,139.8972,139.4696,139.042,138.426,137.81,137.194,136.578
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Libya,LBY,7.1272,6.7316,6.336,6.3188,6.3016,6.2844,6.2672,6.25,6.225,6.2,6.175,6.15,6.125,6.0538,5.9826,5.9114,5.8402
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Lithuania,LTU,25.3534,23.2132,21.073,20.6424,20.2118,19.7812,19.3506,18.92,17.8216,16.7232,15.6248,14.5264,13.428,12.9132,12.3984,11.8836,11.3688
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Luxembourg,LUX,11.0842,11.3926,11.701,11.286,10.871,10.456,10.041,9.626,8.9816,8.3372,7.6928,7.0484,6.404,6.0686,5.7332,5.3978,5.0624
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Macao SAR, China",MAC,5.1294,4.7032,4.277,4.0908,3.9046,3.7184,3.5322,3.346,3.318,3.29,3.262,3.234,3.206,3.041,2.876,2.711,2.546
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Madagascar,MDG,151.7314,150.6022,149.473,146.4332,143.3934,140.3536,137.3138,134.274,131.4256,128.5772,125.7288,122.8804,120.032,117.9436,115.8552,113.7668,111.6784
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Malawi,MWI,157.79,156.752,155.714,155.4768,155.2396,155.0024,154.7652,154.528,152.471,150.414,148.357,146.3,144.243,141.9286,139.6142,137.2998,134.9854
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Malaysia,MYS,13.7106,13.3598,13.009,12.9564,12.9038,12.8512,12.7986,12.746,12.8266,12.9072,12.9878,13.0684,13.149,13.202,13.255,13.308,13.361
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Maldives,MDV,31.0428,26.5614,22.08,20.731,19.382,18.033,16.684,15.335,14.4272,13.5194,12.6116,11.7038,10.796,10.1988,9.6016,9.0044,8.4072
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Mali,MLI,188.1362,187.1996,186.263,186.1042,185.9454,185.7866,185.6278,185.469,184.1562,182.8434,181.5306,180.2178,178.905,176.9494,174.9938,173.0382,171.0826
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Malta,MLT,19.6294,20.0452,20.461,19.975,19.489,19.003,18.517,18.031,17.0822,16.1334,15.1846,14.2358,13.287,13.2054,13.1238,13.0422,12.9606
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Mauritania,MRT,96.4362,95.1196,93.803,92.2036,90.6042,89.0048,87.4054,85.806,84.4482,83.0904,81.7326,80.3748,79.017,77.4234,75.8298,74.2362,72.6426
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Mauritius,MUS,36.4048,36.4434,36.482,36.1596,35.8372,35.5148,35.1924,34.87,33.5722,32.2744,30.9766,29.6788,28.381,27.8518,27.3226,26.7934,26.2642
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Micronesia, Fed. Sts.",FSM,38.4866,36.3748,34.263,32.4956,30.7282,28.9608,27.1934,25.426,24.052,22.678,21.304,19.93,18.556,17.6296,16.7032,15.7768,14.8504
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Moldova,MDA,41.8018,36.3784,30.955,30.1968,29.4386,28.6804,27.9222,27.164,26.8846,26.6052,26.3258,26.0464,25.767,25.0966,24.4262,23.7558,23.0854
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Mongolia,MNG,25.5016,23.5248,21.548,21.0794,20.6108,20.1422,19.6736,19.205,20.6802,22.1554,23.6306,25.1058,26.581,27.4634,28.3458,29.2282,30.1106
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Montenegro,MNE,18.628,17.555,16.482,16.929,17.376,17.823,18.27,18.717,17.6396,16.5622,15.4848,14.4074,13.33,12.5266,11.7232,10.9198,10.1164
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Morocco,MAR,35.5236,35.7578,35.992,35.3362,34.6804,34.0246,33.3688,32.713,32.894,33.075,33.256,33.437,33.618,33.1012,32.5844,32.0676,31.5508
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Mozambique,MOZ,183.1252,182.1646,181.204,179.1288,177.0536,174.9784,172.9032,170.828,168.4914,166.1548,163.8182,161.4816,159.145,157.0412,154.9374,152.8336,150.7298
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Myanmar,MMR,37.878,37.483,37.088,36.2962,35.5044,34.7126,33.9208,33.129,32.4684,31.8078,31.1472,30.4866,29.826,29.5626,29.2992,29.0358,28.7724
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Namibia,NAM,84.8626,83.4088,81.955,81.7756,81.5962,81.4168,81.2374,81.058,80.6428,80.2276,79.8124,79.3972,78.982,75.911,72.84,69.769,66.698
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Nepal,NPL,112.9564,108.9132,104.87,101.6756,98.4812,95.2868,92.0924,88.898,86.3322,83.7664,81.2006,78.6348,76.069,73.8794,71.6898,69.5002,67.3106
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,New Caledonia,NCL,27.4558,26.1074,24.759,23.986,23.213,22.44,21.667,20.894,20.2538,19.6136,18.9734,18.3332,17.693,17.1204,16.5478,15.9752,15.4026
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,New Zealand,NZL,27.9774,27.3492,26.721,27.397,28.073,28.749,29.425,30.101,28.6666,27.2322,25.7978,24.3634,22.929,22.1972,21.4654,20.7336,20.0018
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Nicaragua,NIC,118.6528,115.6874,112.722,110.6432,108.5644,106.4856,104.4068,102.328,100.6512,98.9744,97.2976,95.6208,93.944,92.1532,90.3624,88.5716,86.7808
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Niger,NER,217.1594,216.3542,215.549,214.3628,213.1766,211.9904,210.8042,209.618,207.843,206.068,204.293,202.518,200.743,197.902,195.061,192.22,189.379
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Nigeria,NGA,132.8236,131.5528,130.282,128.8608,127.4396,126.0184,124.5972,123.176,121.9508,120.7256,119.5004,118.2752,117.05,115.106,113.162,111.218,109.274
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,North Macedonia,MKD,28.1426,25.9318,23.721,23.1162,22.5114,21.9066,21.3018,20.697,20.1614,19.6258,19.0902,18.5546,18.019,17.5598,17.1006,16.6414,16.1822
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Norway,NOR,11.1134,10.5452,9.977,9.7642,9.5514,9.3386,9.1258,8.913,8.3382,7.7634,7.1886,6.6138,6.039,5.8594,5.6798,5.5002,5.3206
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Oman,OMN,30.0226,25.5458,21.069,19.5742,18.0794,16.5846,15.0898,13.595,13.8746,14.1542,14.4338,14.7134,14.993,14.6056,14.2182,13.8308,13.4434
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Pakistan,PAK,56.3922,53.7546,51.117,49.6102,48.1034,46.5966,45.0898,43.583,43.1674,42.7518,42.3362,41.9206,41.505,40.9644,40.4238,39.8832,39.3426
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Panama,PAN,91.3934,90.5302,89.667,89.3196,88.9722,88.6248,88.2774,87.93,87.7162,87.5024,87.2886,87.0748,86.861,85.8544,84.8478,83.8412,82.8346
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Papua New Guinea,PNG,67.6438,66.3234,65.003,64.2228,63.4426,62.6624,61.8822,61.102,60.1964,59.2908,58.3852,57.4796,56.574,55.7902,55.0064,54.2226,53.4388
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Paraguay,PRY,86.9502,85.8606,84.771,83.4868,82.2026,80.9184,79.6342,78.35,77.2654,76.1808,75.0962,74.0116,72.927,72.4424,71.9578,71.4732,70.9886
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Peru,PER,72.4538,71.9814,71.509,71.5174,71.5258,71.5342,71.5426,71.551,69.7044,67.8578,66.0112,64.1646,62.318,61.2308,60.1436,59.0564,57.9692
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Philippines,PHL,51.948,52.91,53.872,54.014,54.156,54.298,54.44,54.582,55.1214,55.6608,56.2002,56.7396,57.279,56.654,56.029,55.404,54.779
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Poland,POL,16.9076,16.1988,15.49,15.5802,15.6704,15.7606,15.8508,15.941,15.6194,15.2978,14.9762,14.6546,14.333,13.574,12.815,12.056,11.297
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Portugal,PRT,20.2862,20.2426,20.199,19.4064,18.6138,17.8212,17.0286,16.236,15.2716,14.3072,13.3428,12.3784,11.414,10.8072,10.2004,9.5936,8.9868
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Puerto Rico,PRI,68.2096,66.8128,65.416,62.4532,59.4904,56.5276,53.5648,50.602,49.6004,48.5988,47.5972,46.5956,45.594,42.2948,38.9956,35.6964,32.3972
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Qatar,QAT,20.4854,19.7272,18.969,18.224,17.479,16.734,15.989,15.244,14.4488,13.6536,12.8584,12.0632,11.268,10.9988,10.7296,10.4604,10.1912
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Romania,ROU,37.409,36.439,35.469,36.7016,37.9342,39.1668,40.3994,41.632,40.6178,39.6036,38.5894,37.5752,36.561,36.491,36.421,36.351,36.281
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Rwanda,RWA,48.9988,47.7894,46.58,45.348,44.116,42.884,41.652,40.42,40.445,40.47,40.495,40.52,40.545,40.2588,39.9726,39.6864,39.4002
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Samoa,WSM,40.2346,38.6148,36.995,35.9308,34.8666,33.8024,32.7382,31.674,30.9894,30.3048,29.6202,28.9356,28.251,27.378,26.505,25.632,24.759
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sao Tome and Principe,STP,112.9276,111.9328,110.938,109.9428,108.9476,107.9524,106.9572,105.962,104.8588,103.7556,102.6524,101.5492,100.446,99.2788,98.1116,96.9444,95.7772
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Senegal,SEN,104.0724,102.1842,100.296,98.9416,97.5872,96.2328,94.8784,93.524,91.5394,89.5548,87.5702,85.5856,83.601,81.4258,79.2506,77.0754,74.9002
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Serbia,SRB,27.104,26.348,25.592,24.934,24.276,23.618,22.96,22.302,21.5944,20.8868,20.1792,19.4716,18.764,17.9524,17.1408,16.3292,15.5176
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Seychelles,SYC,57.9036,57.9018,57.9,58.3022,58.7044,59.1066,59.5088,59.911,60.1906,60.4702,60.7498,61.0294,61.309,61.4572,61.6054,61.7536,61.9018
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sierra Leone,SLE,160.9152,159.1806,157.446,155.1738,152.9016,150.6294,148.3572,146.085,142.1864,138.2878,134.3892,130.4906,126.592,123.8392,121.0864,118.3336,115.5808
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Singapore,SGP,7.501,7.521,7.541,7.225,6.909,6.593,6.277,5.961,5.5506,5.1402,4.7298,4.3194,3.909,3.8332,3.7574,3.6816,3.6058
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Slovak Republic,SVK,23.2876,21.9838,20.68,20.7664,20.8528,20.9392,21.0256,21.112,21.3824,21.6528,21.9232,22.1936,22.464,23.108,23.752,24.396,25.04
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Slovenia,SVN,7.1828,6.5204,5.858,5.7196,5.5812,5.4428,5.3044,5.166,5.0788,4.9916,4.9044,4.8172,4.73,4.5392,4.3484,4.1576,3.9668
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Solomon Islands,SLB,70.517,70.315,70.113,68.6146,67.1162,65.6178,64.1194,62.621,65.6974,68.7738,71.8502,74.9266,78.003,78.003,78.003,78.003,78.003
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Somalia,SOM,127.0688,127.2234,127.378,127.326,127.274,127.222,127.17,127.118,123.7696,120.4212,117.0728,113.7244,110.376,108.3178,106.2596,104.2014,102.1432
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Africa,ZAF,70.2842,68.0176,65.751,66.0524,66.3538,66.6552,66.9566,67.258,68.2016,69.1452,70.0888,71.0324,71.976,71.1624,70.3488,69.5352,68.7216
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Sudan,SSD,123.8528,121.8664,119.88,115.5712,111.2624,106.9536,102.6448,98.336,94.2836,90.2312,86.1788,82.1264,78.074,74.8672,71.6604,68.4536,65.2468
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sri Lanka,LKA,28.4064,28.1552,27.904,26.781,25.658,24.535,23.412,22.289,22.2006,22.1122,22.0238,21.9354,21.847,21.6628,21.4786,21.2944,21.1102
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,St. Lucia,LCA,60.667,57.621,54.575,53.292,52.009,50.726,49.443,48.16,47.3608,46.5616,45.7624,44.9632,44.164,43.4384,42.7128,41.9872,41.2616
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,St. Vincent and the Grenadines,VCT,69.2202,66.9126,64.605,63.4696,62.3342,61.1988,60.0634,58.928,58.044,57.16,56.276,55.392,54.508,53.4104,52.3128,51.2152,50.1176
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sudan,SDN,116.3534,118.1832,120.013,118.0844,116.1558,114.2272,112.2986,110.37,104.2976,98.2252,92.1528,86.0804,80.008,76.805,73.602,70.399,67.196
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Suriname,SUR,84.4904,82.8232,81.156,79.4176,77.6792,75.9408,74.2024,72.464,71.0692,69.6744,68.2796,66.8848,65.49,64.723,63.956,63.189,62.422
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sweden,SWE,6.7206,6.5558,6.391,6.3152,6.2394,6.1636,6.0878,6.012,5.8922,5.7724,5.6526,5.5328,5.413,5.3456,5.2782,5.2108,5.1434
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Syrian Arab Republic,SYR,60.0856,58.5598,57.034,55.9606,54.8872,53.8138,52.7404,51.667,49.9912,48.3154,46.6396,44.9638,43.288,42.3488,41.4096,40.4704,39.5312
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Tajikistan,TJK,45.6764,44.1422,42.608,43.0068,43.4056,43.8044,44.2032,44.602,45.7672,46.9324,48.0976,49.2628,50.428,51.7576,53.0872,54.4168,55.7464
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Tanzania,TZA,134.261,134.218,134.175,134.03,133.885,133.74,133.595,133.45,131.392,129.334,127.276,125.218,123.16,122.205,121.25,120.295,119.34
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Thailand,THA,43.44,42.674,41.908,42.0144,42.1208,42.2272,42.3336,42.44,44.2646,46.0892,47.9138,49.7384,51.563,50.232,48.901,47.57,46.239
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Timor-Leste,TLS,61.6138,62.3004,62.987,61.0722,59.1574,57.2426,55.3278,53.413,50.5006,47.5882,44.6758,41.7634,38.851,37.8378,36.8246,35.8114,34.7982
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Togo,TGO,94.9228,94.2374,93.552,93.3896,93.2272,93.0648,92.9024,92.74,92.5394,92.3388,92.1382,91.9376,91.737,91.2078,90.6786,90.1494,89.6202
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Tonga,TON,21.7608,21.5134,21.266,20.8098,20.3536,19.8974,19.4412,18.985,18.5084,18.0318,17.5552,17.0786,16.602,16.214,15.826,15.438,15.05
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Trinidad and Tobago,TTO,40.7776,39.6038,38.43,38.3616,38.2932,38.2248,38.1564,38.088,37.4314,36.7748,36.1182,35.4616,34.805,33.862,32.919,31.976,31.033
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Tunisia,TUN,7.5222,6.8066,6.091,6.1592,6.2274,6.2956,6.3638,6.432,6.6636,6.8952,7.1268,7.3584,7.59,7.6402,7.6904,7.7406,7.7908
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Turkmenistan,TKM,24.8256,24.6228,24.42,23.9656,23.5112,23.0568,22.6024,22.148,23.0094,23.8708,24.7322,25.5936,26.455,26.0476,25.6402,25.2328,24.8254
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Uganda,UGA,171.6676,169.3438,167.02,163.7628,160.5056,157.2484,153.9912,150.734,146.9648,143.1956,139.4264,135.6572,131.888,129.2776,126.6672,124.0568,121.4464
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Ukraine,UKR,34.9826,32.1308,29.279,29.5054,29.7318,29.9582,30.1846,30.411,29.9194,29.4278,28.9362,28.4446,27.953,27.1046,26.2562,25.4078,24.5594
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,United Arab Emirates,ARE,26.3898,25.9894,25.589,26.4506,27.3122,28.1738,29.0354,29.897,27.2716,24.6462,22.0208,19.3954,16.77,14.7252,12.6804,10.6356,8.5908
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Uruguay,URY,65.7322,65.2146,64.697,63.9782,63.2594,62.5406,61.8218,61.103,61.013,60.923,60.833,60.743,60.653,60.2678,59.8826,59.4974,59.1122
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Uzbekistan,UZB,27.8296,23.0858,18.342,18.295,18.248,18.201,18.154,18.107,19.2436,20.3802,21.5168,22.6534,23.79,23.79,23.79,23.79,23.79
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Vanuatu,VUT,59.946,59.273,58.6,57.9142,57.2284,56.5426,55.8568,55.171,54.6456,54.1202,53.5948,53.0694,52.544,51.9226,51.3012,50.6798,50.0584
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,"Venezuela, RB",VEN,92.8978,92.4974,92.097,91.6574,91.2178,90.7782,90.3386,89.899,89.4832,89.0674,88.6516,88.2358,87.82,87.3234,86.8268,86.3302,85.8336
