Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Population, total",SP.POP.TOTL,Palau,PLW,19105,19386,19637,19809,19867,19781,19540,19158,18704,18285,17955,17745,17640,17606,17626,17665,17725
"Population, total",SP.POP.TOTL,Panama,PAN,3030328,3089648,3149188,3209048,3269356,3330217,3391666,3453675,3516204,3579215,3642687,3706483,3770624,3835437,3901315,3968487,4037078
"Population, total",SP.POP.TOTL,Papua New Guinea,PNG,5847586,5974629,6098621,6223377,6354245,6494903,6646895,6808514,6976201,7144776,7310507,7472200,7631002,7788379,7946731,8107775,8271760
"Population, total",SP.POP.TOTL,Paraguay,PRY,5323201,5428444,5531962,5632983,5730549,5824096,5913209,5998427,6081296,6163972,6248020,6333976,6421512,6510276,6599526,6688746,6777872
"Population, total",SP.POP.TOTL,Peru,PER,26459944,26799285,27100968,27372226,27624213,27866145,28102056,28333052,28562317,28792655,29027674,29264318,29506788,29773987,30090359,30470734,30926032
"Population, total",SP.POP.TOTL,Philippines,PHL,77991755,79672873,81365258,83051971,84710542,86326250,87888675,89405482,90901965,92414158,93966780,95570047,97212638,98871552,100513138,102113212,103663927
"Population, total",SP.POP.TOTL,Poland,POL,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087
"Population, total",SP.POP.TOTL,Portugal,PRT,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,10358076,10325452
"Population, total",SP.POP.TOTL,Puerto Rico,PRI,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3721525,3678732,3634488,3593077,3534874,3473232,3406672
"Population, total",SP.POP.TOTL,Qatar,QAT,592468,615012,640868,681788,753334,865416,1022711,1218434,1436665,1654950,1856327,2035871,2196074,2336574,2459198,2565710,2654374
"Population, total",SP.POP.TOTL,Romania,ROU,22442971,22131970,21730496,21574326,21451748,21319685,21193760,20882982,20537875,20367487,20246871,20147528,20058035,19983693,19908979,19815616,19702267
"Population, total",SP.POP.TOTL,Russian Federation,RUS,146596869,145976482,145306497,144648618,144067316,143518814,143049637,142805114,142742366,142785349,142849468,142960908,143201721,143506995,143819666,144096870,144342396
"Population, total",SP.POP.TOTL,Rwanda,RWA,7933681,8231156,8427060,8557161,8680524,8840215,9043337,9273757,9524534,9782770,10039338,10293331,10549678,10811543,11083635,11369071,11668818
"Population, total",SP.POP.TOTL,Samoa,WSM,174454,175392,176407,177484,178590,179727,180876,182046,183263,184556,185949,187469,189088,190717,192221,193513,194535
"Population, total",SP.POP.TOTL,San Marino,SMR,27462,27812,28175,28562,28940,29324,29700,30063,30434,30816,31229,31661,32105,32553,32948,33272,33504
"Population, total",SP.POP.TOTL,Sao Tome and Principe,STP,142262,144755,147447,150415,153737,157472,161681,166300,171120,175876,180371,184524,188404,192087,195727,199432,203227
"Population, total",SP.POP.TOTL,Saudi Arabia,SAU,20663843,21202642,21805313,22456649,23132682,23816183,24498310,25184597,25888541,26630303,27421461,28267685,29155187,30052518,30916994,31717667,32442572
"Population, total",SP.POP.TOTL,Senegal,SEN,9797734,10036104,10283699,10541467,10810083,11090116,11382268,11687080,12004701,12335084,12678148,13033809,13401991,13782420,14174731,14578459,14993528
"Population, total",SP.POP.TOTL,Serbia,SRB,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7095383,7058322
"Population, total",SP.POP.TOTL,Seychelles,SYC,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,93419,94677
"Population, total",SP.POP.TOTL,Sierra Leone,SLE,4584571,4754072,4965766,5201070,5433991,5645624,5829237,5989633,6133603,6272734,6415634,6563240,6712581,6863980,7017144,7171914,7328838
"Population, total",SP.POP.TOTL,Singapore,SGP,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283
"Population, total",SP.POP.TOTL,Sint Maarten (Dutch part),SXM,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,39969
"Population, total",SP.POP.TOTL,Slovak Republic,SVK,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798
"Population, total",SP.POP.TOTL,Slovenia,SVN,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042
"Population, total",SP.POP.TOTL,Solomon Islands,SLB,412660,423944,435432,447017,458539,469918,481078,492132,503360,515181,527861,541521,556064,571335,587079,603118,619437
"Population, total",SP.POP.TOTL,Somalia,SOM,8872254,9186725,9501342,9815412,10130243,10446863,10763905,11080121,11397188,11717692,12043883,12376302,12715510,13063706,13423576,13797201,14185613
"Population, total",SP.POP.TOTL,South Africa,ZAF,44967708,45571274,46150913,46719196,47291610,47880601,48489459,49119759,49779471,50477011,51216964,52004172,52834005,53689236,54545991,55386367,56203654
"Population, total",SP.POP.TOTL,South Sudan,SSD,6199394,6447793,6688226,6935676,7213351,7535932,7907406,8315139,8736939,9142259,9508364,9830698,10113647,10355036,10554883,10715658,10832512
"Population, total",SP.POP.TOTL,Spain,ESP,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062
"Population, total",SP.POP.TOTL,Sri Lanka,LKA,18777601,18911730,19062482,19224037,19387153,19544988,19695972,19842044,19983984,20123508,20261737,20398670,20425000,20585000,20778000,20970000,21203000
"Population, total",SP.POP.TOTL,St. Kitts and Nevis,KNA,44083,44602,45168,45749,46323,46852,47333,47769,48178,48599,49011,49442,49881,50328,50776,51204,51629
"Population, total",SP.POP.TOTL,St. Lucia,LCA,156729,158179,159392,160530,161816,163417,165381,167639,170011,172221,174085,175544,176646,177513,178296,179126,180024
"Population, total",SP.POP.TOTL,St. Martin (French part),MAF,28935,29853,30910,32053,33186,34248,35237,36137,36885,37377,37582,37446,37009,36453,36015,35858,36065
"Population, total",SP.POP.TOTL,St. Vincent and the Grenadines,VCT,107784,107896,108097,108326,108512,108614,108603,108518,108393,108287,108255,108316,108435,108622,108861,109148,109459
"Population, total",SP.POP.TOTL,Sudan,SDN,27275015,27971082,28704778,29460519,30214193,30949516,31661823,32360621,33060837,33783788,34545013,35349681,36193783,37072550,37977655,38902950,39847440
"Population, total",SP.POP.TOTL,Suriname,SUR,470944,476574,482228,487938,493680,499461,505292,511181,517122,523113,529126,535177,541247,547295,553278,559136,564883
"Population, total",SP.POP.TOTL,Sweden,SWE,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085
"Population, total",SP.POP.TOTL,Switzerland,CHE,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338
"Population, total",SP.POP.TOTL,Syrian Arab Republic,SYR,16410848,16766561,17084632,17415214,17827825,18361176,19059258,19878254,20664038,21205873,21362529,21082966,20442541,19584274,18715672,17997408,17453933
"Population, total",SP.POP.TOTL,Tajikistan,TJK,6216341,6318513,6426867,6541547,6662389,6789321,6922587,7062672,7209930,7364753,7527394,7697510,7874835,8059769,8252833,8454028,8663579
"Population, total",SP.POP.TOTL,Tanzania,TZA,33499180,34385856,35334788,36337782,37379767,38450320,39548663,40681414,41853944,43073834,44346525,45673338,47052481,48482266,49959822,51482633,53050790
"Population, total",SP.POP.TOTL,Thailand,THA,62952642,63539196,64069087,64549866,64995299,65416189,65812536,66182067,66530984,66866839,67195028,67518382,67835957,68144501,68438730,68714511,68971331
"Population, total",SP.POP.TOTL,Timor-Leste,TLS,884366,901214,922694,947108,971893,995135,1016432,1036392,1055431,1074277,1093523,1113151,1132994,1153295,1174331,1196302,1219288
"Population, total",SP.POP.TOTL,Togo,TGO,4924402,5062567,5197031,5330639,5467766,5611640,5762880,5920359,6083420,6250835,6421679,6595943,6773807,6954721,7137997,7323158,7509952
"Population, total",SP.POP.TOTL,Tonga,TON,97973,98487,99022,99589,100218,100905,101706,102581,103379,103890,103986,103562,102737,101768,101028,100781,101133
"Population, total",SP.POP.TOTL,Trinidad and Tobago,TTO,1267153,1271632,1277213,1283559,1290123,1296502,1302561,1308451,1314443,1320930,1328147,1336178,1344817,1353700,1362342,1370328,1377564
"Population, total",SP.POP.TOTL,Tunisia,TUN,9708350,9793903,9871251,9945277,10022277,10106771,10201214,10304726,10414433,10525694,10635244,10741880,10847002,10952951,11063201,11179949,11303946
"Population, total",SP.POP.TOTL,Turkey,TUR,63240194,64192243,65145367,66089402,67010930,67903469,68756810,69581848,70418604,71321399,72326988,73443863,74653016,75928564,77231907,78529409,79821724
"Population, total",SP.POP.TOTL,Turkmenistan,TKM,4516133,4564083,4610005,4655743,4703401,4754646,4810109,4870141,4935767,5007954,5087213,5174085,5267900,5366375,5466328,5565287,5662372
"Population, total",SP.POP.TOTL,Turks and Caicos Islands,TCA,20164,21573,23232,25011,26700,28180,29391,30385,31202,31934,32660,33377,34066,34731,35369,35981,36559
"Population, total",SP.POP.TOTL,Tuvalu,TUV,9394,9484,9596,9726,9869,10000,10120,10221,10314,10424,10530,10633,10739,10857,10972,11099,11225
"Population, total",SP.POP.TOTL,Uganda,UGA,23650172,24388968,25167257,25980552,26821297,27684585,28571475,29486338,30431736,31411096,32428167,33476919,34559168,35695246,36912148,38225453,39647506
"Population, total",SP.POP.TOTL,Ukraine,UKR,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272156,45154036,45004674
"Population, total",SP.POP.TOTL,United Arab Emirates,ARE,3134062,3302719,3478777,3711932,4068570,4588225,5300174,6168838,7089487,7917372,8549988,8946777,9141596,9197910,9214175,9262900,9360980
"Population, total",SP.POP.TOTL,United Kingdom,GBR,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593
"Population, total",SP.POP.TOTL,United States,USA,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309321666,311556874,313830990,315993715,318301008,320635163,322941311
"Population, total",SP.POP.TOTL,Uruguay,URY,3319736,3325473,3326040,3323668,3321476,3321803,3325401,3331749,3340221,3349676,3359275,3368934,3378974,3389439,3400434,3412009,3424132
"Population, total",SP.POP.TOTL,Uzbekistan,UZB,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30243200,30757700,31298900,31847900
"Population, total",SP.POP.TOTL,Vanuatu,VUT,184972,189219,193920,198959,204127,209282,214370,219472,224704,230247,236211,242653,249499,256635,263888,271130,278330
"Population, total",SP.POP.TOTL,"Venezuela, RB",VEN,24192446,24646472,25100408,25551624,25996594,26432447,26850194,27247610,27635832,28031009,28439940,28888369,29362449,29783571,30045134,30081829,29846179
"Population, total",SP.POP.TOTL,Vietnam,VNM,79910412,80742499,81534407,82301656,83062821,83832661,84617540,85419591,86243413,87092252,87967651,88871561,89802487,90753472,91714595,92677076,93638724
"Population, total",SP.POP.TOTL,Virgin Islands (U.S.),VIR,108642,108549,108510,108506,108467,108454,108371,108339,108399,108405,108358,108292,108191,108044,107884,107710,107510
"Population, total",SP.POP.TOTL,West Bank and Gaza,PSE,2922153,2997784,3075373,3154969,3236626,3320396,3406334,3494496,3591977,3689099,3786161,3882986,3979998,4076708,4173398,4270092,4367088
"Population, total",SP.POP.TOTL,"Yemen, Rep.",YEM,17409072,17918373,18443691,18985000,19540098,20107409,20687646,21282515,21892146,22516460,23154855,23807588,24473178,25147109,25823485,26497889,27168210
"Population, total",SP.POP.TOTL,Zambia,ZMB,10415944,10692193,10971698,11256743,11550642,11856247,12173514,12502958,12848530,13215139,13605984,14023193,14465121,14926504,15399753,15879361,16363507
"Population, total",SP.POP.TOTL,Zimbabwe,ZWE,11881477,11923914,11954290,11982224,12019912,12076699,12155491,12255922,12379549,12526968,12697723,12894316,13115131,13350356,13586681,13814629,14030390
"Population, total",SP.POP.TOTL,Arab World,ARB,282344154,288432163,294665185,301113849,307862843,314965793,322452754,330290716,338395961,346629220,354890042,363158703,371443547,379705717,387907747,396028278,404024435
"Population, total",SP.POP.TOTL,Caribbean small states,CSS,6513489,6559094,6604961,6650970,6696953,6742709,6788114,6833384,6878970,6925454,6973196,7022380,7072661,7123333,7173442,7222206,7269385
"Population, total",SP.POP.TOTL,Central Europe and the Baltics,CEB,108447824,107660041,106959751,106624167,106331716,106041911,105772481,105378748,105001883,104800475,104421447,104174038,103935318,103713726,103496179,103257886,102994278
"Population, total",SP.POP.TOTL,Early-demographic dividend,EAR,2472852818,2516662231,2560101445,2603300732,2646483566,2689792046,2733278833,2776922496,2820636594,2864298836,2907916908,2951429046,2994364055,3037111090,3079708551,3122156905,3164386912
"Population, total",SP.POP.TOTL,East Asia & Pacific,EAS,2047640119,2065912076,2083186112,2099602439,2115458616,2131146832,2146744075,2161785573,2177119142,2192059415,2206884624,2221673110,2236819053,2252046977,2267482299,2282855831,2298486142
"Population, total",SP.POP.TOTL,East Asia & Pacific (excluding high income),EAP,1816455805,1833423014,1849607538,1865132706,1880248895,1895275474,1909891462,1924018226,1938057249,1952017409,1965954304,1980035609,1994391099,2008921191,2023597462,2038190036,2053103802
"Population, total",SP.POP.TOTL,East Asia & Pacific (IDA & IBRD countries),TEA,1793498351,1810261141,1826238744,1841560579,1856486252,1871341375,1885806859,1899800530,1913718210,1927560609,1941377349,1955334267,1969562739,1983964453,1998513398,2012980531,2027771091
"Population, total",SP.POP.TOTL,Euro area,EMU,321310791,322547874,324125336,325885964,327682505,329380417,330922789,332645165,334274725,335360890,336151479,335419643,336159194,337302113,338462222,339488380,340481753
"Population, total",SP.POP.TOTL,Europe & Central Asia,ECS,861278548,862347940,863936840,866215690,868808156,871456632,874157201,877300672,880829122,884469375,887926820,890162706,893788642,898060416,902406816,906707416,910904758
"Population, total",SP.POP.TOTL,Europe & Central Asia (excluding high income),ECA,369143668,369183312,369278345,369597930,370083723,370632537,371318140,372332605,373751805,375674687,377835769,380165082,382509766,385088778,387660810,390295673,392870484
"Population, total",SP.POP.TOTL,Europe & Central Asia (IDA & IBRD countries),TEC,434313570,433863000,433541379,433680225,434022293,434427812,434964326,435646364,436725144,438498958,440420861,442656487,444898523,447368356,449819913,452301305,454717187
"Population, total",SP.POP.TOTL,European Union,EUU,429328624,429895628,430881944,432415939,434040236,435581949,436998049,438468400,439876674,440917800,441532412,440746976,441395932,442469471,443576663,444543759,445487728
"Population, total",SP.POP.TOTL,Fragile and conflict affected situations,FCS,504450718,517162716,530422958,544149583,558207668,572498604,587009010,601759996,616786947,632127588,647810261,663884474,680326998,697006260,713739741,730424930,747004599
"Population, total",SP.POP.TOTL,Heavily indebted poor countries (HIPC),HPC,471680794,485112686,499113575,513601239,528444632,543555326,558909236,574560260,590590368,607115564,624219326,641921311,660193774,679012664,698336451,718128416,738387254
"Population, total",SP.POP.TOTL,High income,HIC,1101479766,1108227432,1115120730,1122162870,1129635679,1137301496,1145660099,1154287212,1163465944,1171805563,1179329058,1184722242,1191504221,1198364438,1205404811,1212252370,1219052243
"Population, total",SP.POP.TOTL,IBRD only,IBD,3987195305,4032822503,4077663877,4122166250,4166322557,4210325712,4253873147,4296873733,4340024679,4383703298,4427061901,4471055917,4515490894,4560254816,4604833828,4648915921,4692793113
"Population, total",SP.POP.TOTL,IDA & IBRD total,IBT,5065364309,5137401875,5209100116,5280932636,5352930962,5425296741,5497791204,5570347406,5643601079,5717826465,5792408543,5867932121,5943960591,6020877871,6098335490,6176134809,6254597843
"Population, total",SP.POP.TOTL,IDA blend,IDB,360173360,368820681,377512127,386309896,395320114,404615758,414232526,424192635,434469613,444998521,456049562,467268096,478336539,489626543,501147849,512877243,524790731
"Population, total",SP.POP.TOTL,IDA only,IDX,717995644,735758691,753924112,772456490,791288291,810355271,829685531,849281038,869106787,889124646,909297080,929608108,950133158,970996512,992353813,1014341645,1037013999
"Population, total",SP.POP.TOTL,IDA total,IDA,1078169004,1104579372,1131436239,1158766386,1186608405,1214971029,1243918057,1273473673,1303576400,1334123167,1365346642,1396876204,1428469697,1460623055,1493501662,1527218888,1561804730
